Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
2017-02-04,Florida,4333,4520,false,4282,0,51,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-02-11,Florida,4154,4526,false,4287,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-02-18,Florida,4295,4527,false,4286,0,9,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-02-25,Florida,4354,4533,false,4290,0,64,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-03-04,Florida,4139,4511,false,4277,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-03-11,Florida,4314,4504,false,4266,0,48,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-03-18,Florida,4067,4452,false,4221,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-03-25,Florida,4356,4432,false,4197,0,159,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-04-01,Florida,4141,4370,false,4141,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-04-08,Florida,4106,4300,false,4082,0,24,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-04-15,Florida,4089,4261,false,4028,0,61,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-04-22,Florida,3943,4216,false,3993,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-04-29,Florida,3929,4195,false,3978,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-05-06,Florida,3884,4148,false,3937,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-05-13,Florida,3816,4123,false,3917,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-05-20,Florida,3807,4105,false,3884,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-05-27,Florida,3752,4069,false,3850,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-06-03,Florida,3836,4051,false,3840,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-06-10,Florida,3774,4043,false,3833,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-06-17,Florida,3625,4022,false,3814,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-06-24,Florida,3807,4027,false,3802,0,5,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-07-01,Florida,3770,4022,false,3800,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-07-08,Florida,3763,3985,false,3773,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-07-15,Florida,3671,3980,false,3777,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-07-22,Florida,3672,3984,false,3778,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-07-29,Florida,3645,3987,false,3761,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-08-05,Florida,3688,3974,false,3750,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-08-12,Florida,3854,3942,false,3735,0,119,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-08-19,Florida,3815,3926,false,3727,0,88,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-08-26,Florida,3637,3922,false,3714,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-09-02,Florida,3590,3944,false,3722,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-09-09,Florida,3800,3938,false,3717,0,83,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-09-16,Florida,3864,3940,false,3726,0,138,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-09-23,Florida,3937,3928,true,3726,9,211,2017,11782,16821,0.0,0.1,Predicted (weighted),All causes,,
2017-09-30,Florida,3836,3951,false,3749,0,87,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-10-07,Florida,3901,3990,false,3769,0,132,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-10-14,Florida,3818,3985,false,3761,0,57,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-10-21,Florida,3796,4012,false,3792,0,4,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-10-28,Florida,3849,4044,false,3824,0,25,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-11-04,Florida,3985,4043,false,3832,0,153,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-11-11,Florida,3891,4045,false,3840,0,51,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-11-18,Florida,3943,4108,false,3888,0,55,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-11-25,Florida,3912,4148,false,3921,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-12-02,Florida,3999,4175,false,3947,0,52,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-12-09,Florida,3914,4229,false,4001,0,0,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-12-16,Florida,4208,4250,false,4037,0,171,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-12-23,Florida,4277,4321,false,4098,0,179,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2017-12-30,Florida,4211,4396,false,4172,0,39,2017,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-01-06,Florida,4480,4492,false,4251,0,229,2018,11782,16821,0.0,0.1,Predicted (weighted),All causes,,
2018-01-13,Florida,4696,4517,true,4290,179,406,2018,11782,16821,0.0,0.1,Predicted (weighted),All causes,,
2018-01-20,Florida,4719,4559,true,4336,160,383,2018,11782,16821,0.0,0.1,Predicted (weighted),All causes,,
2018-01-27,Florida,4669,4389,true,4066,280,603,2018,11782,16821,0.1,0.1,Predicted (weighted),All causes,,
2018-02-03,Florida,4722,4393,true,4067,329,655,2018,11782,16821,0.1,0.2,Predicted (weighted),All causes,,
2018-02-10,Florida,4658,4405,true,4084,253,574,2018,11782,16821,0.1,0.1,Predicted (weighted),All causes,,
2018-02-17,Florida,4493,4419,true,4096,74,397,2018,11782,16821,0.0,0.1,Predicted (weighted),All causes,,
2018-02-24,Florida,4231,4414,false,4102,0,129,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-03-03,Florida,4231,4391,false,4072,0,159,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-03-10,Florida,4151,4396,false,4074,0,77,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-03-17,Florida,4317,4548,false,4309,0,8,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-03-24,Florida,4197,4501,false,4285,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-03-31,Florida,4136,4437,false,4226,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-04-07,Florida,4158,4383,false,4167,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-04-14,Florida,4014,4343,false,4118,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-04-21,Florida,3997,4302,false,4072,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-04-28,Florida,3893,4237,false,4032,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-05-05,Florida,3961,4197,false,4004,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-05-12,Florida,3857,4183,false,3972,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-05-19,Florida,3799,4168,false,3951,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-05-26,Florida,3678,4143,false,3918,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-06-02,Florida,3903,4099,false,3895,0,8,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-06-09,Florida,3918,4073,false,3878,0,40,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-06-16,Florida,3793,4074,false,3866,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-06-23,Florida,3816,4065,false,3851,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-06-30,Florida,3722,4082,false,3856,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-07-07,Florida,4021,4066,false,3857,0,164,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-07-14,Florida,3675,4058,false,3859,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-07-21,Florida,3702,4064,false,3847,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-07-28,Florida,3633,4077,false,3850,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-08-04,Florida,3686,4080,false,3844,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-08-11,Florida,3725,4088,false,3855,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-08-18,Florida,3566,4085,false,3863,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-08-25,Florida,3624,4098,false,3862,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-09-01,Florida,3698,4073,false,3836,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-09-08,Florida,3677,4078,false,3832,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-09-15,Florida,3886,4108,false,3862,0,24,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-09-22,Florida,3742,4132,false,3888,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-09-29,Florida,3765,4133,false,3886,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-10-06,Florida,3769,4138,false,3885,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-10-13,Florida,3787,4128,false,3877,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-10-20,Florida,3712,4137,false,3889,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-10-27,Florida,3875,4197,false,3940,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-11-03,Florida,3750,4208,false,3951,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-11-10,Florida,3814,4205,false,3957,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-11-17,Florida,3947,4233,false,3973,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-11-24,Florida,3877,4240,false,3991,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-12-01,Florida,3934,4270,false,4016,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-12-08,Florida,4154,4357,false,4087,0,67,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-12-15,Florida,4151,4430,false,4166,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-12-22,Florida,3978,4472,false,4215,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2018-12-29,Florida,4180,4574,false,4313,0,0,2018,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-01-05,Florida,4219,4619,false,4356,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-01-12,Florida,4201,4733,false,4456,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-01-19,Florida,4201,4816,false,4541,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-01-26,Florida,4180,4830,false,4566,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-02-02,Florida,4342,4831,false,4562,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-02-09,Florida,4327,4810,false,4547,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-02-16,Florida,4281,4816,false,4546,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-02-23,Florida,4165,4801,false,4524,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-03-02,Florida,4289,4753,false,4487,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-03-09,Florida,4156,4731,false,4467,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-03-16,Florida,4192,4680,false,4418,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-03-23,Florida,4189,4635,false,4392,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-03-30,Florida,4353,4604,false,4350,0,3,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-04-06,Florida,4223,4544,false,4292,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-04-13,Florida,4274,4467,false,4215,0,59,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-04-20,Florida,4101,4414,false,4160,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-04-27,Florida,4122,4339,false,4101,0,21,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-05-04,Florida,4070,4327,false,4084,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-05-11,Florida,4126,4271,false,4025,0,101,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-05-18,Florida,4097,4257,false,4010,0,87,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-05-25,Florida,3944,4221,false,3976,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-06-01,Florida,3970,4178,false,3944,0,26,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-06-08,Florida,3994,4186,false,3947,0,47,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-06-15,Florida,3862,4185,false,3944,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-06-22,Florida,3945,4180,false,3936,0,9,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-06-29,Florida,3857,4166,false,3920,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-07-06,Florida,3906,4139,false,3907,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-07-13,Florida,3903,4127,false,3895,0,8,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-07-20,Florida,3787,4135,false,3889,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-07-27,Florida,3866,4120,false,3872,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-08-03,Florida,3899,4104,false,3853,0,46,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-08-10,Florida,3700,4079,false,3839,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-08-17,Florida,3657,4077,false,3837,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-08-24,Florida,3784,4086,false,3840,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-08-31,Florida,3720,4100,false,3842,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-09-07,Florida,3722,4110,false,3854,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-09-14,Florida,3716,4116,false,3875,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-09-21,Florida,3800,4157,false,3897,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-09-28,Florida,3744,4169,false,3908,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-10-05,Florida,3832,4173,false,3910,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-10-12,Florida,3861,4168,false,3912,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-10-19,Florida,3753,4171,false,3918,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-10-26,Florida,3726,4180,false,3931,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-11-02,Florida,3885,4221,false,3955,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-11-09,Florida,3992,4223,false,3961,0,31,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-11-16,Florida,4089,4232,false,3975,0,114,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-11-23,Florida,4055,4268,false,4009,0,46,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-11-30,Florida,4045,4307,false,4049,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-12-07,Florida,4219,4341,false,4079,0,140,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-12-14,Florida,4329,4389,false,4135,0,194,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-12-21,Florida,4149,4407,false,4172,0,0,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2019-12-28,Florida,4309,4456,false,4220,0,89,2019,11782,16821,0.0,0.0,Predicted (weighted),All causes,,
2020-01-04,Florida,4341,4496,false,4262,0,79,2020,11782,16821,0.0,0.0,Predicted (weighted),All causes,,"Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
